project,vendor,path,strict_kind,broad_kind,strict_class,broad_class,reads,writes,accesses,write_read_ratio,written_with_zero_reads,write_revisit_share,h50_eligible_writes
agentsight,codex,agentflame/Cargo.toml,,,ordinary,ordinary,3,2,5,0.6666666666666666,False,0.0,2
agentsight,codex,agentflame/README.md,,,ordinary,ordinary,16,8,24,0.5,False,0.25,8
agentsight,codex,agentflame/agentflame,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,agentflame/agentflame/__init__.py,,,ordinary,ordinary,0,2,2,,True,0.0,2
agentsight,codex,agentflame/agentflame/__main__.py,,,ordinary,ordinary,0,2,2,,True,0.0,2
agentsight,codex,agentflame/agentflame/analysis.py,,,ordinary,ordinary,4,8,12,2.0,False,0.25,8
agentsight,codex,agentflame/agentflame/cli.py,,,ordinary,ordinary,2,5,7,2.5,False,0.2,5
agentsight,codex,agentflame/agentflame/models.py,,,ordinary,ordinary,2,4,6,2.0,False,0.0,4
agentsight,codex,agentflame/agentflame/render.py,,,ordinary,ordinary,1,2,3,2.0,False,0.0,2
agentsight,codex,agentflame/agentflame/session_history.py,,,ordinary,ordinary,2,3,5,1.5,False,0.0,3
agentsight,codex,agentflame/agentflame/tagging.py,,,ordinary,ordinary,1,2,3,2.0,False,0.5,2
agentsight,codex,agentflame/agentflame/util.py,,,ordinary,ordinary,2,4,6,2.0,False,0.0,4
agentsight,codex,agentflame/pyproject.toml,,,ordinary,ordinary,1,2,3,2.0,False,0.0,2
agentsight,codex,agentflame/src/main.rs,,,ordinary,ordinary,99,40,139,0.40404040404040403,False,0.85,40
agentsight,codex,agentflame/target,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,agentflame/tests,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,agentflame/tests/run_fake_llama.py,,,ordinary,ordinary,0,2,2,,True,0.0,2
agentsight,codex,agentflame/tests/test_agentflame.py,,,ordinary,ordinary,1,8,9,8.0,False,0.125,8
agentsight,codex,agentpprof,,,ordinary,ordinary,0,2,2,,True,0.0,2
agentsight,codex,agentpprof/Cargo.lock,,,ordinary,ordinary,5,0,5,0.0,False,,0
agentsight,codex,agentpprof/Cargo.toml,,,ordinary,ordinary,28,8,36,0.2857142857142857,False,0.2857142857142857,7
agentsight,codex,agentpprof/README.md,,,ordinary,ordinary,48,22,70,0.4583333333333333,False,0.3181818181818182,22
agentsight,codex,agentpprof/backend/python/README.md,,,ordinary,ordinary,3,2,5,0.6666666666666666,False,0.0,2
agentsight,codex,agentpprof/backend/python/cluster_tagger.py,,,ordinary,ordinary,16,1,17,0.0625,False,0.0,1
agentsight,codex,agentpprof/examples/README.md,,,ordinary,ordinary,2,1,3,0.5,False,0.0,1
agentsight,codex,agentpprof/examples/codex/sessions/2026/06/18/public-agentpprof-fixture.jsonl,,,ordinary,ordinary,4,1,5,0.25,False,0.0,1
agentsight,codex,agentpprof/pyproject.toml,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,agentpprof/src/agentpprof/__init__.py,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,agentpprof/src/agentpprof/__main__.py,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,agentpprof/src/agentpprof/cli.py,,,ordinary,ordinary,1,3,4,3.0,False,0.3333333333333333,3
agentsight,codex,agentpprof/src/agentpprof/flamegraph.py,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,agentpprof/src/agentpprof/model.py,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,agentpprof/src/agentpprof/parser.py,,,ordinary,ordinary,0,2,2,,True,0.0,2
agentsight,codex,agentpprof/src/agentpprof/pprof.py,,,ordinary,ordinary,0,2,2,,True,0.0,2
agentsight,codex,agentpprof/src/agentpprof/project.py,,,ordinary,ordinary,1,2,3,2.0,False,0.0,2
agentsight,codex,agentpprof/src/agentpprof/tagger.py,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,agentpprof/src/agentpprof/util.py,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,agentpprof/src/lib.rs,,,ordinary,ordinary,2,3,5,1.5,False,0.0,2
agentsight,codex,agentpprof/src/main.rs,,,ordinary,ordinary,201,101,302,0.5024875621890548,False,0.4897959183673469,98
agentsight,codex,agentpprof/src/profile.rs,,,ordinary,ordinary,285,128,413,0.44912280701754387,False,0.6141732283464567,127
agentsight,codex,"agentpprof/src/profile.rs`,wd]",,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,agentpprof/src/session.rs,,,ordinary,ordinary,15,8,23,0.5333333333333333,False,0.0,8
agentsight,codex,agentpprof/src/standard_trace.rs,,,ordinary,ordinary,7,6,13,0.8571428571428571,False,0.0,6
agentsight,codex,agentpprof/src/tagger.rs,,,ordinary,ordinary,33,11,44,0.3333333333333333,False,0.09090909090909091,11
agentsight,codex,agentpprof/target/release/agentpprof,,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,agentpprof/tests/diff_pprof_cli.rs,,,ordinary,ordinary,0,4,4,,True,0.0,4
agentsight,codex,agentpprof/tests/profile_spec_cli.rs,,,ordinary,ordinary,48,38,86,0.7916666666666666,False,0.42105263157894735,38
agentsight,codex,agentpprof/tests/standard_trace_cli.rs,,,ordinary,ordinary,2,4,6,2.0,False,0.0,4
agentsight,codex,agentpprof/tests/test_pprof_export.py,,,ordinary,ordinary,0,2,2,,True,0.0,2
agentsight,codex,agentprof/Cargo.lock,,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,agentprof/Cargo.toml,,,ordinary,ordinary,0,3,3,,True,0.0,2
agentsight,codex,agentprof/README.md,,,ordinary,ordinary,0,3,3,,True,0.0,2
agentsight,codex,agentprof/src/main.rs,,,ordinary,ordinary,0,3,3,,True,0.0,2
agentsight,codex,agentprof/target,,,ordinary,ordinary,0,1,1,,True,,0
agentsight,codex,agentsight-20260711-142351.db,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,agentsight-monitor-insight.facts.json,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
agentsight,codex,agentsight-monitor-insight.html,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,agentvis/research/__pycache__/quiescent_capture.cpython-312.pyc,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,agentvis/research/construct_htir.py,,,ordinary,ordinary,4,0,4,0.0,False,,0
agentsight,codex,agentvis/research/htir-environment.lock.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,agentvis/research/htir-map-v1.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,agentvis/research/quiescent_capture.py,,,ordinary,ordinary,8,0,8,0.0,False,,0
agentsight,codex,agentvis/research/test_construct_htir.py,,,ordinary,ordinary,2,0,2,0.0,False,,0
agentsight,codex,agentvis/src/repository.rs,,,ordinary,ordinary,2,0,2,0.0,False,,0
agentsight,codex,agentvis/src/research.rs,,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,bpf/Makefile,,,ordinary,ordinary,21,6,27,0.2857142857142857,False,0.16666666666666666,6
agentsight,codex,bpf/README.md,,,ordinary,ordinary,2,0,2,0.0,False,,0
agentsight,codex,bpf/README.zh-CN.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,bpf/codex_offsets.h,,,ordinary,ordinary,22,12,34,0.5454545454545454,False,0.25,12
agentsight,codex,bpf/container_info.h,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
agentsight,codex,bpf/container_utils.h,,,ordinary,ordinary,2,1,3,0.5,False,0.0,1
agentsight,codex,bpf/jsonl.h,,,ordinary,ordinary,3,0,3,0.0,False,,0
agentsight,codex,bpf/process,,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,bpf/process.bpf.c,,,ordinary,ordinary,17,2,19,0.11764705882352941,False,0.0,2
agentsight,codex,bpf/process.c,,,ordinary,ordinary,69,26,95,0.37681159420289856,False,0.5,26
agentsight,codex,bpf/process.h,,,ordinary,ordinary,5,1,6,0.2,False,0.0,1
agentsight,codex,bpf/process_ext/bpf_common.h,,,ordinary,ordinary,9,3,12,0.3333333333333333,False,0.0,3
agentsight,codex,bpf/process_ext/bpf_cow.h,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
agentsight,codex,bpf/process_ext/bpf_fs.h,,,ordinary,ordinary,2,1,3,0.5,False,0.0,1
agentsight,codex,bpf/process_ext/bpf_mem.h,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
agentsight,codex,bpf/process_ext/bpf_net.h,,,ordinary,ordinary,5,1,6,0.2,False,0.0,1
agentsight,codex,bpf/process_ext/bpf_signals.h,,,ordinary,ordinary,4,2,6,0.5,False,0.0,2
agentsight,codex,bpf/process_ext/bpf_state.h,,,ordinary,ordinary,2,1,3,0.5,False,0.0,1
agentsight,codex,bpf/process_ext/bpf_write.h,,,ordinary,ordinary,3,1,4,0.3333333333333333,False,0.0,1
agentsight,codex,bpf/process_ext/map_flush.h,,,ordinary,ordinary,6,2,8,0.3333333333333333,False,0.0,2
agentsight,codex,bpf/process_ext/mem_info.h,,,ordinary,ordinary,3,2,5,0.6666666666666666,False,0.0,2
agentsight,codex,bpf/process_ext/resource_sampler.h,,,ordinary,ordinary,5,2,7,0.4,False,0.0,2
agentsight,codex,bpf/process_ext/types.h,,,ordinary,ordinary,4,1,5,0.25,False,0.0,1
agentsight,codex,bpf/process_ext/userspace.h,,,ordinary,ordinary,4,1,5,0.25,False,0.0,1
agentsight,codex,bpf/process_filter.c,,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,bpf/process_filter.h,,,ordinary,ordinary,16,3,19,0.1875,False,0.0,3
agentsight,codex,bpf/process_new,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,bpf/process_new.bpf.c,,,ordinary,ordinary,3,1,4,0.3333333333333333,False,0.0,1
agentsight,codex,bpf/process_new.c,,,ordinary,ordinary,7,1,8,0.14285714285714285,False,0.0,1
agentsight,codex,bpf/process_new.h,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
agentsight,codex,bpf/process_utils.h,,,ordinary,ordinary,4,3,7,0.75,False,0.0,3
agentsight,codex,bpf/ssl_signature_patterns.h,,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,bpf/sslsniff,,,ordinary,ordinary,2,0,2,0.0,False,,0
agentsight,codex,bpf/sslsniff.bpf.c,,,ordinary,ordinary,16,5,21,0.3125,False,0.0,5
agentsight,codex,bpf/sslsniff.c,,,ordinary,ordinary,86,22,108,0.2558139534883721,False,0.45454545454545453,22
agentsight,codex,bpf/sslsniff.h,,,ordinary,ordinary,7,0,7,0.0,False,,0
agentsight,codex,bpf/stdiocap,,,ordinary,ordinary,2,0,2,0.0,False,,0
agentsight,codex,bpf/stdiocap.bpf.c,,,ordinary,ordinary,3,2,5,0.6666666666666666,False,0.0,2
agentsight,codex,bpf/stdiocap.c,,,ordinary,ordinary,9,1,10,0.1111111111111111,False,0.0,1
agentsight,codex,bpf/stdiocap.h,,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,bpf/test_codex_offsets,,,ordinary,ordinary,0,21,21,,True,0.0,19
agentsight,codex,bpf/test_codex_offsets.c,,,ordinary,ordinary,20,14,34,0.7,False,0.14285714285714285,14
agentsight,codex,bpf/test_process_ext_map_flush,,,ordinary,ordinary,0,7,7,,True,0.0,7
agentsight,codex,bpf/test_process_ext_mem_info,,,ordinary,ordinary,0,7,7,,True,0.0,7
agentsight,codex,bpf/test_process_ext_types,,,ordinary,ordinary,0,7,7,,True,0.0,7
agentsight,codex,bpf/test_process_filter.c,,,ordinary,ordinary,7,3,10,0.42857142857142855,False,0.0,3
agentsight,codex,bpf/test_process_new_header,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,bpf/test_process_new_map_flush,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,bpf/test_process_new_mem_info,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,bpf/test_process_utils.c,,,ordinary,ordinary,2,2,4,1.0,False,0.0,2
agentsight,codex,bpf/tests/bpf/bpf.h,,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,bpf/tests/bpf/libbpf.h,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
agentsight,codex,bpf/tests/test_integration.py,,,ordinary,ordinary,10,4,14,0.4,False,0.25,4
agentsight,codex,bpf/tests/test_process_ext_map_flush.c,,,ordinary,ordinary,0,2,2,,True,0.0,2
agentsight,codex,bpf/tests/test_process_ext_mem_info.c,,,ordinary,ordinary,0,3,3,,True,0.0,3
agentsight,codex,bpf/tests/test_process_ext_types.c,,,ordinary,ordinary,0,2,2,,True,0.0,2
agentsight,codex,bpf/tests/test_process_new_header.c,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
agentsight,codex,bpf/tests/test_process_new_map_flush.c,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
agentsight,codex,bpf/tests/test_process_new_mem_info.c,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
agentsight,codex,bpf/tests/test_process_runtime.py,,,ordinary,ordinary,16,9,25,0.5625,False,0.2222222222222222,9
agentsight,codex,bpf/tests/test_stdiocap_runtime.py,,,ordinary,ordinary,1,3,4,3.0,False,0.0,3
agentsight,codex,collector/Cargo.toml,,,ordinary,ordinary,51,9,60,0.17647058823529413,False,0.0,9
agentsight,codex,collector/DESIGN.md,,,ordinary,ordinary,7,3,10,0.42857142857142855,False,0.6666666666666666,3
agentsight,codex,collector/README.md,,,ordinary,ordinary,9,6,15,0.6666666666666666,False,0.0,6
agentsight,codex,collector/README.zh-CN.md,,,ordinary,ordinary,9,4,13,0.4444444444444444,False,0.25,4
agentsight,codex,collector/SYSTEM_MONITORING_INTEGRATION.md,,,ordinary,ordinary,1,2,3,2.0,False,0.5,2
agentsight,codex,collector/SYSTEM_RUNNER.md,,,ordinary,ordinary,1,2,3,2.0,False,0.5,2
agentsight,codex,collector/adapters/sql/anthropic/project_token_usage.sql,,,ordinary,ordinary,6,2,8,0.3333333333333333,False,0.0,2
agentsight,codex,collector/adapters/sql/claude-code/project_cli_output_tokens.sql,,,ordinary,ordinary,3,3,6,1.0,False,0.0,3
agentsight,codex,collector/adapters/sql/claude-code/project_sessions.sql,,,ordinary,ordinary,13,8,21,0.6153846153846154,False,0.25,8
agentsight,codex,collector/adapters/sql/claude-code/project_telemetry_tokens.sql,,,ordinary,ordinary,11,9,20,0.8181818181818182,False,0.4444444444444444,9
agentsight,codex,collector/adapters/sql/claude-code/project_tool_calls.sql,,,ordinary,ordinary,12,6,18,0.5,False,0.3333333333333333,6
agentsight,codex,collector/adapters/sql/codex/project_cli_output_tokens.sql,,,ordinary,ordinary,0,3,3,,True,0.0,3
agentsight,codex,collector/adapters/sql/codex/project_sessions.sql,,,ordinary,ordinary,0,2,2,,True,0.0,2
agentsight,codex,collector/adapters/sql/codex/project_tool_calls.sql,,,ordinary,ordinary,0,2,2,,True,0.0,2
agentsight,codex,collector/adapters/sql/gemini-cli/project_cli_output_tokens.sql,,,ordinary,ordinary,3,3,6,1.0,False,0.0,3
agentsight,codex,collector/adapters/sql/gemini-cli/project_sessions.sql,,,ordinary,ordinary,12,10,22,0.8333333333333334,False,0.4,10
agentsight,codex,collector/adapters/sql/gemini-cli/project_stdio_tokens.sql,,,ordinary,ordinary,0,3,3,,True,0.0,3
agentsight,codex,collector/adapters/sql/openclaw/project_sessions.sql,,,ordinary,ordinary,7,5,12,0.7142857142857143,False,0.2,5
agentsight,codex,collector/adapters/sql/opencode/project_cli_output_tokens.sql,,,ordinary,ordinary,0,3,3,,True,0.0,3
agentsight,codex,collector/adapters/sql/opencode/project_sessions.sql,,,ordinary,ordinary,0,2,2,,True,0.0,2
agentsight,codex,collector/adapters/sql/opencode/project_tool_calls.sql,,,ordinary,ordinary,0,2,2,,True,0.0,2
agentsight,codex,collector/agentsight-20260706-200649.db,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,collector/agentsight-20260706-200755.db,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,collector/agentsight-20260706-200755.db-shm,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,collector/agentsight-20260706-200755.db-wal,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,collector/agentsight-20260706-201631.db,,,ordinary,ordinary,0,1,1,,True,,0
agentsight,codex,collector/agentsight-20260706-201631.db-shm,,,ordinary,ordinary,0,1,1,,True,,0
agentsight,codex,collector/agentsight-20260706-201631.db-wal,,,ordinary,ordinary,0,1,1,,True,,0
agentsight,codex,collector/agentsight-20260711-141842.db,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,collector/agentsight-20260711-142724.db,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,collector/build.rs,,,ordinary,ordinary,16,4,20,0.25,False,0.5,4
agentsight,codex,collector/collector/src/main.rs,,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,collector/mcp/DESIGN.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,collector/src/analyzers,,,ordinary,ordinary,0,1,1,,True,0.0,1
agentsight,codex,collector/src/analyzers/auth_header_remover.rs,,,ordinary,ordinary,3,0,3,0.0,False,,0
agentsight,codex,collector/src/analyzers/common.rs,,,ordinary,ordinary,1,0,1,0.0,False,,0
agentsight,codex,collector/src/analyzers/event.rs,,,ordinary,ordinary,1,1,2,1.0,False,1.0,1
agentsight,codex,collector/src/analyzers/filter_base.rs,,,ordinary,ordinary,3,0,3,0.0,False,,0
agentsight,codex,collector/src/analyzers/http_filter.rs,,,ordinary,ordinary,3,3,6,1.0,False,0.0,3
agentsight,codex,collector/src/analyzers/http_parser.rs,,,ordinary,ordinary,35,9,44,0.2571428571428571,False,0.8888888888888888,9
agentsight,codex,collector/src/analyzers/materializing.rs,,,ordinary,ordinary,11,19,30,1.7272727272727273,False,0.05555555555555555,18
agentsight,codex,collector/src/analyzers/mod.rs,,,ordinary,ordinary,5,1,6,0.2,False,1.0,1
agentsight,codex,collector/src/analyzers/mod_tests.rs,,,ordinary,ordinary,2,1,3,0.5,False,0.0,1
agentsight,codex,collector/src/analyzers/protocol_events.rs,,,ordinary,ordinary,7,1,8,0.14285714285714285,False,1.0,1
agentsight,codex,collector/src/analyzers/sse_processor.rs,,,ordinary,ordinary,27,20,47,0.7407407407407407,False,0.2777777777777778,18
agentsight,codex,collector/src/analyzers/sse_processor_tests.rs,,,ordinary,ordinary,6,11,17,1.8333333333333333,False,0.09090909090909091,11
agentsight,codex,collector/src/analyzers/ssl_filter.rs,,,ordinary,ordinary,3,0,3,0.0,False,,0
agentsight,codex,collector/src/analyzers/timestamp_normalizer.rs,,,ordinary,ordinary,2,0,2,0.0,False,,0
agentsight,codex,collector/src/binary_extractor.rs,,,ordinary,ordinary,12,2,14,0.16666666666666666,False,0.0,2
agentsight,codex,collector/src/binary_resolver.rs,,,ordinary,ordinary,60,23,83,0.38333333333333336,False,0.6521739130434783,23
agentsight,codex,collector/src/cli_db.rs,,,ordinary,ordinary,219,132,351,0.6027397260273972,False,0.6328125,128
agentsight,codex,collector/src/cli_discover.rs,,,ordinary,ordinary,9,6,15,0.6666666666666666,False,0.0,6
agentsight,codex,collector/src/cli_output.rs,,,ordinary,ordinary,66,44,110,0.6666666666666666,False,0.5813953488372093,43
agentsight,codex,collector/src/cmd_debug.rs,,,ordinary,ordinary,26,11,37,0.4230769230769231,False,0.09090909090909091,11
agentsight,codex,collector/src/cmd_exec.rs,,,ordinary,ordinary,181,53,234,0.292817679558011,False,0.2830188679245283,53
agentsight,codex,collector/src/cmd_monitor.rs,,,ordinary,ordinary,42,10,52,0.23809523809523808,False,0.9,10
agentsight,codex,collector/src/cmd_perf.rs,,,ordinary,ordinary,287,189,476,0.6585365853658537,False,0.6684491978609626,187
